Game Code,Drive Number,Team Code,Start Period,Start Clock,Start Spot,Start Reason,End Period,End Clock,End Spot,End Reason,Plays,Yards,Time Of Possession,Red Zone Attempt
0365023420230903,22,365,4,86,75,KICKOFF,4,75,0,TOUCHDOWN,1,75,11,0
0365023420230903,23,234,4,74,42,KICKOFF,4,0,46,END OF HALF,2,-4,74,0
0147019320230904,1,147,1,900,75,KICKOFF,1,765,64,PUNT,5,11,135,0
0147019320230904,2,193,1,765,61,PUNT,1,559,4,FIELD GOAL,10,57,206,1
0147019320230904,3,147,1,553,73,KICKOFF,1,311,24,MISSED FIELD GOAL,11,49,242,0
0147019320230904,4,193,1,311,76,MISSED FIELD GOAL,1,255,72,PUNT,3,4,56,0
0147019320230904,5,147,1,255,80,PUNT,1,173,73,PUNT,3,7,82,0
0147019320230904,6,193,1,173,65,PUNT,2,859,25,FIELD GOAL,7,40,214,0
0147019320230904,7,147,2,859,75,KICKOFF,2,741,64,PUNT,5,11,118,0
0147019320230904,8,147,2,741,18,FUMBLE,2,609,0,TOUCHDOWN,5,18,132,1
0147019320230904,9,193,2,605,77,KICKOFF,2,433,61,PUNT,6,16,172,0
0147019320230904,10,147,2,433,92,PUNT,2,107,57,PUNT,9,35,326,0
0147019320230904,11,193,2,107,85,PUNT,2,10,32,FUMBLE,12,53,97,0
0147019320230904,12,147,2,10,68,FUMBLE,2,0,32,END OF HALF,2,36,10,0
0147019320230904,13,193,3,900,75,KICKOFF,3,760,0,TOUCHDOWN,5,75,140,0
0147019320230904,14,147,3,760,75,KICKOFF,3,541,4,MISSED FIELD GOAL,8,71,219,1
0147019320230904,15,193,3,541,80,MISSED FIELD GOAL,3,494,76,PUNT,3,4,47,0
0147019320230904,16,147,3,494,72,PUNT,3,317,10,FUMBLE,7,62,177,1
0147019320230904,17,193,3,317,90,FUMBLE,3,264,82,PUNT,3,8,53,0
0147019320230904,18,147,3,264,60,PUNT,4,866,12,FUMBLE,11,48,298,1
0147019320230904,19,193,4,866,33,FUMBLE,4,633,0,TOUCHDOWN,6,33,233,1
0147019320230904,20,147,4,633,75,KICKOFF,4,495,46,DOWNS,8,29,138,0
0147019320230904,21,193,4,495,54,DOWNS,4,347,70,PUNT,3,-16,148,0
0147019320230904,22,147,4,347,80,PUNT,4,301,66,INTERCEPTION,4,14,46,0
0147019320230904,23,193,4,301,49,INTERCEPTION,4,195,0,TOUCHDOWN,4,49,106,0
0147019320230904,24,147,4,195,75,KICKOFF,4,111,39,DOWNS,7,36,84,0
0147019320230904,25,193,4,111,61,DOWNS,4,0,45,END OF HALF,4,16,111,0
0454036720230907,1,454,1,900,75,KICKOFF,1,784,66,PUNT,3,9,116,0
0454036720230907,2,367,1,784,76,PUNT,1,606,0,TOUCHDOWN,6,76,178,1
0454036720230907,3,454,1,606,87,KICKOFF,1,474,91,PUNT,3,-4,132,0
0454036720230907,4,367,1,474,52,PUNT,1,368,55,PUNT,3,-3,106,0
0454036720230907,5,454,1,368,80,PUNT,1,183,48,PUNT,6,32,185,0
0454036720230907,6,367,1,183,85,PUNT,2,878,0,TOUCHDOWN,9,85,205,1
0454036720230907,7,454,2,878,75,KICKOFF,2,575,45,PUNT,9,30,303,0
0454036720230907,8,367,2,575,93,PUNT,2,538,55,INTERCEPTION,2,38,37,0
0454036720230907,9,454,2,538,83,INTERCEPTION,2,441,79,PUNT,3,4,97,0
0454036720230907,10,367,2,441,69,PUNT,2,397,0,TOUCHDOWN,2,69,44,0
0454036720230907,11,454,2,397,65,KICKOFF,2,190,55,PUNT,7,10,207,0
0454036720230907,12,367,2,190,80,PUNT,2,157,0,TOUCHDOWN,2,80,33,0
0454036720230907,13,454,2,157,75,KICKOFF,2,80,76,PUNT,3,-1,77,0
0454036720230907,14,367,2,80,90,PUNT,2,0,51,INTERCEPTION,7,39,80,0
0454036720230907,15,367,3,900,75,KICKOFF,3,777,69,PUNT,4,6,123,0
0454036720230907,16,454,3,777,81,PUNT,3,578,41,FUMBLE,6,40,199,0
0454036720230907,17,367,3,578,59,FUMBLE,3,428,0,TOUCHDOWN,6,59,150,1
0454036720230907,18,454,3,428,75,KICKOFF,3,309,75,INTERCEPTION,4,0,119,0
0454036720230907,19,367,3,309,54,INTERCEPTION,3,58,0,TOUCHDOWN,9,54,251,1
0454036720230907,20,454,3,58,65,KICKOFF,3,52,64,FUMBLE,1,1,6,0
0454036720230907,21,367,3,52,36,FUMBLE,4,895,0,TOUCHDOWN,3,36,57,1
0454036720230907,22,454,4,895,75,KICKOFF,4,809,67,PUNT,3,8,86,0
0454036720230907,23,367,4,809,74,PUNT,4,584,0,TOUCHDOWN,10,74,225,0
0454036720230907,24,454,4,584,75,KICKOFF,4,475,71,PUNT,3,4,109,0
0454036720230907,25,367,4,475,70,PUNT,4,283,37,DOWNS,8,33,192,0
0454036720230907,26,454,4,283,63,DOWNS,4,186,60,PUNT,3,3,97,0
0454036720230907,27,367,4,186,74,PUNT,4,0,29,END OF HALF,7,45,186,0
0287077220230909,1,287,1,900,75,KICKOFF,1,804,55,FUMBLE,3,20,96,0
0287077220230909,2,772,1,804,27,FUMBLE,1,714,0,TOUCHDOWN,4,27,90,1
0287077220230909,3,287,1,714,75,KICKOFF,1,668,75,PUNT,3,0,46,0
0287077220230909,4,772,1,668,65,PUNT,1,492,0,TOUCHDOWN,7,65,176,1
0287077220230909,5,772,1,489,53,KICKOFF,1,253,9,FIELD GOAL,8,44,236,1
0287077220230909,6,287,1,253,75,KICKOFF,1,103,67,INTERCEPTION,4,8,150,0
0287077220230909,7,287,1,103,75,KICKOFF,2,686,0,FUMBLE,10,75,317,0
0287077220230909,8,772,2,686,80,FUMBLE,2,479,0,TOUCHDOWN,8,80,207,0
0287077220230909,9,287,2,479,75,KICKOFF,2,156,0,TOUCHDOWN,10,75,323,1
0287077220230909,10,772,2,151,88,KICKOFF,2,62,79,PUNT,4,9,89,0
0287077220230909,11,287,2,62,61,PUNT,2,19,0,TOUCHDOWN,7,61,43,0
0287077220230909,12,772,2,19,75,KICKOFF,2,0,77,END OF HALF,1,-2,19,0
0287077220230909,13,772,3,900,75,KICKOFF,3,583,0,TOUCHDOWN,10,75,317,1
0287077220230909,14,287,3,579,91,KICKOFF,3,419,79,PUNT,4,12,160,0
0287077220230909,15,772,3,419,58,PUNT,3,318,63,PUNT,3,-5,101,0
0287077220230909,16,287,3,318,63,PUNT,3,179,44,PUNT,4,19,139,0
0287077220230909,17,772,3,179,87,PUNT,3,39,59,PUNT,4,28,140,0
0287077220230909,18,287,3,39,77,PUNT,4,688,0,TOUCHDOWN,11,77,251,1
0287077220230909,19,772,4,688,75,KICKOFF,4,571,0,TOUCHDOWN,5,75,117,0
0287077220230909,20,287,4,571,75,KICKOFF,4,478,74,PUNT,3,1,93,0
0287077220230909,21,772,4,478,70,PUNT,4,162,0,TOUCHDOWN,10,70,316,1
0287077220230909,22,287,4,162,75,KICKOFF,4,0,49,END OF HALF,5,26,162,0
0671052320230909,1,671,1,895,75,KICKOFF,1,659,0,TOUCHDOWN,9,75,236,1
0671052320230909,2,523,1,652,55,KICKOFF,1,626,0,TOUCHDOWN,2,55,26,0
0671052320230909,3,671,1,618,65,KICKOFF,1,212,11,FIELD GOAL,12,54,406,1
0671052320230909,4,523,1,204,49,KICKOFF,1,116,43,DOWNS,4,6,88,0
0671052320230909,5,671,1,116,57,DOWNS,1,60,52,PUNT,3,5,56,0
0671052320230909,6,523,1,60,80,PUNT,2,720,22,FIELD GOAL,10,58,240,0
0671052320230909,7,671,2,714,78,KICKOFF,2,490,67,PUNT,6,11,224,0
0671052320230909,8,523,2,490,65,PUNT,2,255,0,TOUCHDOWN,10,65,235,1
0671052320230909,9,671,2,248,72,KICKOFF,2,18,0,TOUCHDOWN,8,72,230,1
0671052320230909,10,523,2,11,72,KICKOFF,2,0,74,END OF HALF,1,-2,11,0
0671052320230909,11,523,3,896,65,KICKOFF,3,756,0,TOUCHDOWN,6,65,140,0
0671052320230909,12,671,3,750,77,KICKOFF,3,554,74,PUNT,5,3,196,0
0671052320230909,13,523,3,554,68,PUNT,3,466,68,PUNT,3,0,88,0
0671052320230909,14,671,3,466,76,PUNT,3,363,72,PUNT,3,4,103,0
0671052320230909,15,523,3,363,68,PUNT,3,283,0,TOUCHDOWN,3,68,80,0
0671052320230909,16,671,3,274,55,KICKOFF,4,897,0,TOUCHDOWN,10,55,277,1
0671052320230909,17,523,4,892,83,KICKOFF,4,748,0,TOUCHDOWN,7,83,144,0
0671052320230909,18,671,4,743,90,KICKOFF,4,553,0,TOUCHDOWN,7,90,190,0
0671052320230909,19,523,4,549,77,KICKOFF,4,313,46,PUNT,8,31,236,0
0671052320230909,20,671,4,313,97,PUNT,4,26,7,DOWNS,14,90,287,1
0671052320230909,21,523,4,26,93,DOWNS,4,0,95,END OF HALF,1,-2,26,0
0774068820230909,1,774,1,900,75,KICKOFF,1,870,0,TOUCHDOWN,2,75,30,0
0774068820230909,2,688,1,863,72,KICKOFF,1,655,18,FIELD GOAL,13,54,208,1
0774068820230909,3,774,1,655,75,KICKOFF,1,613,75,PUNT,3,0,42,0
0774068820230909,4,688,1,613,50,PUNT,1,535,0,TOUCHDOWN,5,50,78,1
0774068820230909,5,774,1,535,75,KICKOFF,1,321,71,PUNT,5,4,214,0
0774068820230909,6,688,1,321,86,PUNT,1,303,0,TOUCHDOWN,1,86,18,0
0774068820230909,7,774,1,303,75,KICKOFF,1,0,64,PUNT,5,11,303,0
0774068820230909,8,688,1,0,65,PUNT,2,892,0,TOUCHDOWN,8,65,8,1
0774068820230909,9,774,2,892,75,KICKOFF,2,765,72,PUNT,3,3,127,0
0774068820230909,10,688,2,765,73,PUNT,2,628,0,TOUCHDOWN,5,73,137,1
0774068820230909,11,774,2,628,75,KICKOFF,2,297,44,PUNT,11,31,331,0
0774068820230909,12,688,2,297,99,PUNT,2,79,0,TOUCHDOWN,14,99,218,1
0774068820230909,13,774,2,79,75,KICKOFF,2,0,37,INTERCEPTION,8,38,79,0
0774068820230909,14,688,3,894,74,KICKOFF,3,709,48,PUNT,6,26,185,0
0774068820230909,15,774,3,709,94,PUNT,3,551,54,PUNT,5,40,158,0
0774068820230909,16,688,3,551,89,PUNT,3,452,87,PUNT,3,2,99,0
0774068820230909,17,774,3,452,59,PUNT,3,392,51,DOWNS,4,8,60,0
0774068820230909,18,688,3,392,49,DOWNS,3,163,16,FIELD GOAL,9,33,229,1
0774068820230909,19,774,3,163,70,KICKOFF,3,20,60,PUNT,6,10,143,0
0774068820230909,20,688,3,20,90,PUNT,4,818,75,PUNT,4,15,102,0
0774068820230909,21,774,4,818,66,PUNT,4,468,11,DOWNS,13,55,350,1
0774068820230909,22,688,4,468,89,DOWNS,4,380,85,PUNT,3,4,88,0
0774068820230909,23,774,4,380,70,PUNT,4,195,37,DOWNS,8,33,185,0
0774068820230909,24,688,4,195,63,DOWNS,4,0,29,END OF HALF,6,34,195,0
0108052820230909,1,108,1,900,75,KICKOFF,1,739,28,INTERCEPTION,6,47,161,0
0108052820230909,2,528,1,739,64,INTERCEPTION,1,729,0,TOUCHDOWN,1,64,10,0
0108052820230909,3,108,1,723,68,KICKOFF,1,561,61,PUNT,5,7,162,0
0108052820230909,4,528,1,561,95,PUNT,1,473,96,PUNT,3,-1,88,0
0108052820230909,5,108,1,473,47,PUNT,1,352,70,PUNT,3,-23,121,0
0108052820230909,6,528,1,352,48,PUNT,1,237,0,TOUCHDOWN,4,48,115,1
0108052820230909,7,108,1,237,75,KICKOFF,1,125,78,PUNT,3,-3,112,0
0108052820230909,8,528,1,125,59,PUNT,2,894,0,TOUCHDOWN,6,59,131,1
0108052820230909,9,108,2,894,75,KICKOFF,2,749,74,PUNT,3,1,145,0
0108052820230909,10,108,2,749,75,KICKOFF,2,598,49,PUNT,6,26,151,0
0108052820230909,11,528,2,598,70,PUNT,2,330,0,TOUCHDOWN,9,70,268,0
0108052820230909,12,108,2,330,75,KICKOFF,2,252,71,FUMBLE,3,4,78,0
0108052820230909,13,528,2,252,29,FUMBLE,2,129,22,FIELD GOAL,4,7,123,0
0108052820230909,14,108,2,129,75,KICKOFF,2,76,74,PUNT,3,1,53,0
0108052820230909,15,528,2,76,65,PUNT,2,30,61,PUNT,3,4,46,0
0108052820230909,16,108,2,30,85,PUNT,2,0,90,END OF HALF,1,-5,30,0
0108052820230909,17,528,3,887,40,KICKOFF,3,720,10,FIELD GOAL,7,30,167,1
0108052820230909,18,108,3,720,75,KICKOFF,3,532,57,PUNT,7,18,188,0
0108052820230909,19,528,3,532,86,PUNT,3,233,0,TOUCHDOWN,9,86,299,1
0108052820230909,20,108,3,227,78,KICKOFF,3,108,62,PUNT,6,16,119,0
0108052820230909,21,528,3,108,89,PUNT,4,581,0,TOUCHDOWN,14,89,427,1
0108052820230909,22,108,4,581,75,KICKOFF,4,306,0,TOUCHDOWN,10,75,275,1
0108052820230909,23,528,4,301,68,KICKOFF,4,159,60,PUNT,3,8,142,0
0108052820230909,24,108,4,159,89,PUNT,4,70,82,PUNT,3,7,89,0
0108052820230909,25,528,4,70,47,PUNT,4,0,51,END OF HALF,2,-4,70,0
0204042820230909,1,204,1,900,75,KICKOFF,1,762,66,PUNT,5,9,138,0
0204042820230909,2,428,1,762,83,PUNT,1,371,4,DOWNS,12,79,391,1
0204042820230909,3,204,1,371,96,DOWNS,1,253,76,PUNT,4,20,118,0
0204042820230909,4,428,1,253,62,PUNT,2,897,6,FIELD GOAL,10,56,256,1
0204042820230909,5,204,2,897,75,KICKOFF,2,652,2,FIELD GOAL,9,73,245,1
0204042820230909,6,428,2,652,93,KICKOFF,2,237,0,TOUCHDOWN,11,93,415,1
0204042820230909,7,204,2,237,75,KICKOFF,2,0,19,FIELD GOAL,12,56,237,1
0204042820230909,8,428,3,900,75,KICKOFF,3,451,1,FIELD GOAL,15,74,449,1
0204042820230909,9,204,3,451,75,KICKOFF,3,310,74,PUNT,3,1,141,0
0204042820230909,10,428,3,310,64,PUNT,3,125,0,TOUCHDOWN,6,64,185,1
0204042820230909,11,204,3,125,75,KICKOFF,3,30,70,PUNT,3,5,95,0
0204042820230909,12,428,3,30,81,PUNT,4,710,30,FUMBLE,6,51,220,0
0204042820230909,13,204,4,710,70,FUMBLE,4,531,83,PUNT,3,-13,179,0
0204042820230909,14,428,4,531,65,KICKOFF,4,426,64,INTERCEPTION,3,1,105,0
0204042820230909,15,204,4,426,43,INTERCEPTION,4,382,53,INTERCEPTION,3,-10,44,0
0204042820230909,16,428,4,382,47,INTERCEPTION,4,29,2,FIELD GOAL,11,45,353,1
0204042820230909,17,204,4,29,75,KICKOFF,4,0,79,END OF HALF,2,-4,29,0
0419043420230909,1,434,1,900,75,KICKOFF,1,771,67,PUNT,5,8,129,0
0419043420230909,2,419,1,771,66,PUNT,1,717,62,PUNT,3,4,54,0
0419043420230909,3,434,1,717,57,PUNT,1,640,50,PUNT,3,7,77,0
0419043420230909,4,419,1,640,83,PUNT,1,559,83,PUNT,3,0,81,0
0419043420230909,5,434,1,559,55,PUNT,1,321,21,FIELD GOAL,8,34,238,1
0419043420230909,6,419,1,321,75,KICKOFF,1,208,63,PUNT,4,12,113,0
0419043420230909,7,434,1,208,80,PUNT,1,31,59,PUNT,5,21,177,0
0419043420230909,8,419,1,31,86,PUNT,2,494,0,TOUCHDOWN,14,86,437,1
0419043420230909,9,434,2,489,71,KICKOFF,2,24,0,TOUCHDOWN,16,71,465,1
0419043420230909,10,419,2,24,75,KICKOFF,2,0,76,END OF HALF,1,-1,24,0
0419043420230909,11,419,3,900,75,KICKOFF,3,519,7,FIELD GOAL,14,68,381,1
0419043420230909,12,434,3,513,80,KICKOFF,3,298,0,TOUCHDOWN,8,80,215,1
0419043420230909,13,419,3,298,75,KICKOFF,3,152,62,PUNT,6,13,146,0
0419043420230909,14,434,3,152,82,PUNT,4,893,0,TOUCHDOWN,7,82,159,0
0419043420230909,15,419,4,893,75,KICKOFF,4,824,71,PUNT,3,4,69,0
0419043420230909,16,434,4,824,66,PUNT,4,627,44,PUNT,5,22,197,0
0419043420230909,17,419,4,627,84,PUNT,4,417,0,TOUCHDOWN,11,84,210,1
0419043420230909,18,434,4,412,86,KICKOFF,4,367,100,SAFETY,2,-14,45,0
0419043420230909,19,419,4,362,57,KICKOFF,4,202,42,DOWNS,7,15,160,0
0419043420230909,20,434,4,202,58,DOWNS,4,0,61,END OF HALF,7,-3,202,0
0647025520230909,1,647,1,900,75,KICKOFF,1,846,71,INTERCEPTION,3,4,54,0
0647025520230909,2,255,1,846,15,INTERCEPTION,1,748,0,TOUCHDOWN,4,15,98,1
0647025520230909,3,647,1,748,75,KICKOFF,1,650,71,PUNT,3,4,98,0
0647025520230909,4,255,1,650,60,PUNT,1,502,0,TOUCHDOWN,7,60,148,1
0647025520230909,5,647,1,502,75,KICKOFF,1,180,52,PUNT,9,23,322,0
0647025520230909,6,255,1,180,78,PUNT,2,812,0,FUMBLE,10,78,268,1
0647025520230909,7,647,2,812,80,FUMBLE,2,646,62,PUNT,4,18,166,0
0647025520230909,8,255,2,646,62,PUNT,2,510,0,TOUCHDOWN,5,62,136,0
0647025520230909,9,647,2,510,75,KICKOFF,2,376,66,PUNT,3,9,134,0
0647025520230909,10,255,2,376,64,PUNT,2,158,30,MISSED FIELD GOAL,10,34,218,0
0647025520230909,11,647,2,158,70,MISSED FIELD GOAL,2,34,0,TOUCHDOWN,8,70,124,1
0647025520230909,12,255,2,34,75,KICKOFF,2,16,0,TOUCHDOWN,2,75,18,1
0647025520230909,13,647,2,16,75,KICKOFF,2,0,76,END OF HALF,1,-1,16,0
0647025520230909,14,255,3,893,55,KICKOFF,3,882,0,TOUCHDOWN,1,55,11,0
0647025520230909,15,647,3,882,75,KICKOFF,3,699,0,TOUCHDOWN,6,75,183,1
0647025520230909,16,255,3,693,68,KICKOFF,3,562,13,FIELD GOAL,7,55,131,1
0647025520230909,17,647,3,562,75,KICKOFF,3,181,26,FUMBLE,10,49,381,0
0647025520230909,18,255,3,181,74,FUMBLE,3,5,0,TOUCHDOWN,9,74,176,1
0647025520230909,19,647,3,5,75,KICKOFF,4,795,61,PUNT,4,14,110,0
0647025520230909,20,255,4,795,60,PUNT,4,573,25,FIELD GOAL,8,35,222,0
0647025520230909,21,647,4,573,75,KICKOFF,4,365,62,PUNT,6,13,208,0
0647025520230909,22,255,4,365,57,PUNT,4,319,60,INTERCEPTION,2,-3,46,0
0647025520230909,23,647,4,319,38,INTERCEPTION,4,222,30,DOWNS,4,8,97,0
0647025520230909,24,255,4,222,70,DOWNS,4,0,38,END OF HALF,5,32,222,0
0285006720230909,1,67,1,897,85,KICKOFF,1,529,0,TOUCHDOWN,14,85,368,1
0285006720230909,2,285,1,529,75,KICKOFF,2,896,0,TOUCHDOWN,15,75,533,1
0285006720230909,3,67,2,891,91,KICKOFF,2,426,0,TOUCHDOWN,14,91,465,1
0285006720230909,4,285,2,426,75,KICKOFF,2,218,48,PUNT,6,27,208,0
0285006720230909,5,67,2,218,80,PUNT,2,83,0,TOUCHDOWN,9,80,135,1
0285006720230909,6,285,2,83,50,KICKOFF,2,46,0,TOUCHDOWN,4,50,37,1
0285006720230909,7,67,2,46,75,KICKOFF,2,1,19,FIELD GOAL,5,56,45,1
0285006720230909,8,285,3,897,79,KICKOFF,3,760,0,TOUCHDOWN,5,79,137,1
0285006720230909,9,67,3,760,75,KICKOFF,3,631,73,PUNT,3,2,129,0
0285006720230909,10,285,3,631,75,PUNT,3,420,53,PUNT,5,22,211,0
0285006720230909,11,67,3,420,85,PUNT,3,211,53,PUNT,6,32,209,0
0285006720230909,12,285,3,211,87,PUNT,3,127,83,PUNT,3,4,84,0
0285006720230909,13,67,3,127,43,PUNT,4,895,0,TOUCHDOWN,6,43,132,1
0285006720230909,14,285,4,895,75,KICKOFF,4,446,0,TOUCHDOWN,12,75,449,1
0285006720230909,15,67,4,446,75,KICKOFF,4,118,43,PUNT,9,32,328,0
0285006720230909,16,285,4,118,75,PUNT,4,70,29,FUMBLE,4,46,48,0
0285006720230909,17,67,4,70,73,FUMBLE,4,0,76,END OF HALF,3,-3,70,0
0663052220230909,1,522,1,894,69,KICKOFF,1,789,57,PUNT,6,12,105,0
0663052220230909,2,663,1,789,84,PUNT,1,703,70,PUNT,5,14,86,0
0663052220230909,3,522,1,703,40,PUNT,1,639,0,TOUCHDOWN,3,40,64,0
0663052220230909,4,663,1,639,75,KICKOFF,1,523,10,FIELD GOAL,8,65,116,1
0663052220230909,5,522,1,523,75,KICKOFF,1,400,80,PUNT,3,-5,123,0
0663052220230909,6,663,1,400,66,PUNT,1,258,59,PUNT,3,7,142,0
0663052220230909,7,522,1,258,80,PUNT,1,117,59,PUNT,8,21,141,0
0663052220230909,8,663,1,117,87,PUNT,2,806,42,PUNT,9,45,211,0
0663052220230909,9,522,2,806,94,PUNT,2,513,0,TOUCHDOWN,13,94,293,1
0663052220230909,10,663,2,513,75,KICKOFF,2,323,40,DOWNS,8,35,190,0
0663052220230909,11,522,2,323,60,DOWNS,2,213,54,PUNT,3,6,110,0
0663052220230909,12,663,2,213,88,PUNT,2,13,32,MISSED FIELD GOAL,11,56,200,0
0663052220230909,13,522,2,13,68,MISSED FIELD GOAL,2,0,73,END OF HALF,2,-5,13,0
0663052220230909,14,663,3,900,75,KICKOFF,3,810,75,PUNT,3,0,90,0
0663052220230909,15,522,3,810,79,PUNT,3,588,48,PUNT,9,31,222,0
0663052220230909,16,663,3,588,85,PUNT,3,489,38,FUMBLE,4,47,99,0
0663052220230909,17,522,3,489,62,FUMBLE,3,245,19,DOWNS,11,43,244,1
0663052220230909,18,663,3,245,81,DOWNS,4,729,0,TOUCHDOWN,13,81,416,1
0663052220230909,19,522,4,729,75,KICKOFF,4,541,0,TOUCHDOWN,10,75,188,1
0663052220230909,20,663,4,541,75,KICKOFF,4,451,70,DOWNS,4,5,90,0
0663052220230909,21,522,4,451,30,DOWNS,4,400,0,TOUCHDOWN,3,30,51,0
0663052220230909,22,663,4,394,92,KICKOFF,4,100,27,INTERCEPTION,13,65,294,0
0663052220230909,23,522,4,100,75,INTERCEPTION,4,0,67,END OF HALF,3,8,100,0
0315014920230909,1,149,1,895,76,KICKOFF,1,647,0,TOUCHDOWN,9,76,248,1
0315014920230909,2,315,1,647,75,KICKOFF,1,417,22,FIELD GOAL,11,53,230,0
0315014920230909,3,149,1,417,75,KICKOFF,1,149,38,DOWNS,8,37,268,0
0315014920230909,4,315,1,149,62,DOWNS,1,52,21,FIELD GOAL,7,41,97,0
0315014920230909,5,149,1,52,75,KICKOFF,2,815,70,PUNT,5,5,137,0
0315014920230909,6,315,2,815,74,PUNT,2,642,10,FIELD GOAL,9,64,173,1
0315014920230909,7,149,2,642,75,KICKOFF,2,527,83,PUNT,3,-8,115,0
0315014920230909,8,315,2,527,68,PUNT,2,441,50,PUNT,4,18,86,0
0315014920230909,9,149,2,441,80,PUNT,2,61,11,FIELD GOAL,16,69,380,1
0315014920230909,10,315,2,61,75,KICKOFF,2,0,74,END OF HALF,5,1,61,0
0315014920230909,11,315,3,900,75,KICKOFF,3,780,26,DOWNS,6,49,120,0
0315014920230909,12,149,3,780,74,DOWNS,3,469,8,FIELD GOAL,12,66,311,1
0315014920230909,13,149,3,464,34,KICKOFF,3,347,26,FIELD GOAL,4,8,117,0
0315014920230909,14,315,3,347,75,KICKOFF,3,270,69,PUNT,3,6,77,0
0315014920230909,15,149,3,270,70,PUNT,3,166,0,TOUCHDOWN,4,70,104,0
0315014920230909,16,315,3,166,75,KICKOFF,3,21,51,FUMBLE,7,24,145,0
0315014920230909,17,149,3,21,49,FUMBLE,4,842,54,PUNT,3,-5,79,0
0315014920230909,18,315,4,842,90,PUNT,4,750,69,PUNT,6,21,92,0
0315014920230909,19,149,4,750,77,PUNT,4,736,0,TOUCHDOWN,1,77,14,0
0315014920230909,20,315,4,736,75,KICKOFF,4,600,0,TOUCHDOWN,7,75,136,1
0315014920230909,21,149,4,591,82,KICKOFF,4,497,77,PUNT,3,5,94,0
0315014920230909,22,315,4,497,70,PUNT,4,273,17,DOWNS,11,53,224,1
0315014920230909,23,149,4,273,83,DOWNS,4,0,69,END OF HALF,9,14,273,0
0719075620230909,1,756,1,900,65,KICKOFF,1,739,0,TOUCHDOWN,6,65,161,1
0719075620230909,2,719,1,739,75,KICKOFF,1,528,26,FIELD GOAL,11,49,211,0
0719075620230909,3,756,1,518,87,KICKOFF,1,166,0,TOUCHDOWN,9,87,352,1
0719075620230909,4,719,1,166,75,KICKOFF,2,889,56,DOWNS,7,19,177,0
0719075620230909,5,756,2,889,44,DOWNS,2,830,27,INTERCEPTION,2,17,59,0
0719075620230909,6,719,2,830,80,INTERCEPTION,2,517,18,INTERCEPTION,13,62,313,1
0719075620230909,7,756,2,517,80,INTERCEPTION,2,235,0,TOUCHDOWN,9,80,282,1
0719075620230909,8,719,2,235,75,KICKOFF,2,95,56,PUNT,6,19,140,0
0719075620230909,9,756,2,95,81,PUNT,2,3,15,FUMBLE,9,66,92,0
0719075620230909,10,719,2,3,42,FUMBLE,2,0,23,END OF HALF,1,19,3,0
0719075620230909,11,719,3,900,75,KICKOFF,3,699,50,PUNT,6,25,201,0
0719075620230909,12,756,3,699,82,PUNT,3,480,0,TOUCHDOWN,7,82,219,1
0719075620230909,13,719,3,480,75,KICKOFF,3,255,29,DOWNS,9,46,225,0
0719075620230909,14,756,3,255,71,DOWNS,3,40,0,TOUCHDOWN,6,71,215,1
0719075620230909,15,719,3,35,83,KICKOFF,4,672,0,TOUCHDOWN,10,83,263,1
0719075620230909,16,756,4,665,85,KICKOFF,4,497,17,MISSED FIELD GOAL,7,68,168,1
0719075620230909,17,719,4,497,80,MISSED FIELD GOAL,4,411,71,PUNT,3,9,86,0
0719075620230909,18,756,4,411,62,PUNT,4,180,0,TOUCHDOWN,8,62,231,1
0719075620230909,19,719,4,180,75,KICKOFF,4,0,33,END OF HALF,7,42,180,0
0519022920230909,1,519,1,900,75,POSSESSION,1,894,75,INTERCEPTION,1,0,6,0
0519022920230909,2,229,1,894,35,INTERCEPTION,1,885,35,INTERCEPTION,1,0,9,0
0519022920230909,3,519,1,885,81,INTERCEPTION,1,646,27,MISSED FIELD GOAL,9,54,239,0
0519022920230909,4,229,1,646,73,MISSED FIELD GOAL,1,561,71,PUNT,3,2,85,0
0519022920230909,5,519,1,561,75,PUNT,1,220,31,DOWNS,11,44,341,0
0519022920230909,6,229,1,220,69,DOWNS,1,121,55,PUNT,4,14,99,0
0519022920230909,7,519,1,121,90,PUNT,1,0,57,PUNT,4,33,121,0
0519022920230909,8,229,1,0,79,PUNT,2,613,58,PUNT,9,21,287,0
0519022920230909,9,519,2,613,75,PUNT,2,543,67,FUMBLE,3,8,70,0
0519022920230909,10,229,2,543,33,FUMBLE,2,414,20,FIELD GOAL,5,13,129,1
0519022920230909,11,519,2,414,75,KICKOFF,2,312,34,INTERCEPTION,5,41,102,0
0519022920230909,12,519,2,312,75,KICKOFF,2,23,0,TOUCHDOWN,11,75,289,1
0519022920230909,13,229,2,17,62,KICKOFF,2,0,55,END OF HALF,2,7,17,0
0519022920230909,14,229,3,892,68,KICKOFF,3,677,55,PUNT,7,13,215,0
0519022920230909,15,519,3,677,80,PUNT,3,338,0,TOUCHDOWN,9,80,339,1
0519022920230909,16,229,3,331,74,KICKOFF,3,220,58,PUNT,4,16,111,0
0519022920230909,17,519,3,220,80,PUNT,3,12,62,PUNT,6,18,208,0
0519022920230909,18,229,3,12,76,PUNT,4,675,52,INTERCEPTION,8,24,237,0
0519022920230909,19,519,4,675,60,INTERCEPTION,4,326,22,FIELD GOAL,11,38,349,0
0519022920230909,20,229,4,315,70,KICKOFF,4,271,58,DOWNS,4,12,44,0
